"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NOX","County","ND","Williams County","emissions (pounds)","-4.956576042229244","-3.642013758343637","-4.9289599866247045","-4.128944285675061","-8.00669776981158","-5.6811732535052215","-3.7553127930441406","-3.741454474141392","-4.104084718625018","-1.7316332379232335","-3.037868711808642","-3.4750679160588334"
"CO2","County","ND","Williams County","emissions (tons)","-16.506888279123814","-13.976925126788046","-16.935600942508245","-14.642453288639445","-27.011517303039","-23.62834691086391","-21.455760136854224","-21.112686097334517","-18.342313597015163","-7.428697535702668","-11.777057623838118","-11.787760708908536"
"PM25","County","ND","Williams County","emissions (pounds)","-2.094494758431665","-1.7993472305340674","-2.17059970686455","-1.887307555319694","-3.4650916345060523","-2.9860992743674615","-2.7329825133961094","-2.713510316409156","-2.348667974363707","-0.9571297181969385","-1.499834105339005","-1.5008829272044295"
"VOCS","County","ND","Williams County","emissions (pounds)","-0.8239767114079086","-0.7078653253869334","-0.8539164879930468","-0.742469021029251","-1.3631711410256457","-1.1747349808948684","-1.0751585482166774","-1.0674981629267677","-0.9239687547139965","-0.3765359614372983","-0.5900365082303551","-0.5904491159924419"
"NH3","County","ND","Williams County","emissions (pounds)","-1.8072121023683394","-1.552547256703292","-1.872878432299558","-1.6284428696357054","-2.9898167624812686","-2.5765233958136378","-2.3581243418666418","-2.341322967728047","-2.026522707028562","-0.8258490040615243","-1.2941156027238776","-1.2950205673053006"
"SO2","County","ND","Williams County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","ND","Williams County","percent","-0.10712638089494658","-0.08411077524011357","-0.13561366911777392","-0.18262475215291377","-0.2469888847696782","-0.10799484964224229","-0.0539937760226526","-0.05228640286878279","-0.0792362937631374","-0.06607374716859049","-0.10583954100959363","-0.10691014993670792"
"CO2","County","ND","Williams County","percent","-0.10096124441538151","-0.09100945120787385","-0.13174923652714202","-0.1828878937228384","-0.24795241236830529","-0.1342186137125746","-0.08715252274747412","-0.08341579421410464","-0.10406116628214285","-0.08002111418136144","-0.11583092363399805","-0.10240010047562124"
"PM25","County","ND","Williams County","percent","-0.10071407290886504","-0.09208201081314911","-0.13283100000363782","-0.18563485507194044","-0.24906204667618667","-0.13267379770532298","-0.08684964606441543","-0.08383202413800923","-0.10420733995975343","-0.08115377006638042","-0.1160958177214223","-0.10255428736248798"
"VOCS","County","ND","Williams County","percent","-0.10071407290897652","-0.09208201081337945","-0.1328310000033837","-0.1856348550716728","-0.24906204667612905","-0.132673797705458","-0.08684964606448804","-0.08383202413807604","-0.10420733995975147","-0.08115377006654838","-0.11609581772128301","-0.10255428736265129"
"NH3","County","ND","Williams County","percent","-0.10071407290902731","-0.09208201081325154","-0.13283100000345757","-0.1856348550718289","-0.24906204667632992","-0.1326737977054881","-0.08684964606454317","-0.08383202413790686","-0.10420733995989792","-0.08115377006655672","-0.1160958177214533","-0.10255428736266423"
"SO2","County","NE","Adams County","emissions (pounds)","-163.89869040012127","-222.72183388459962","-229.78271333797602","-224.36582294799155","-207.4812242690823","-192.38121115852846","-219.95266643771902","-188.84009286918445","-199.02284232137026","-287.9730532099493","-180.39153831946896","-202.8721146346652"
"NOX","County","NE","Adams County","emissions (pounds)","-59.65709718709695","-75.14960541800247","-75.72126696925261","-74.83833123256045","-95.11076006495568","-73.85039560639416","-79.98619098984636","-67.67970655011595","-77.87932884963811","-83.42177147141774","-58.60998788957659","-66.6535538682947"
"CO2","County","NE","Adams County","emissions (tons)","-52.81103232316673","-65.2244480845402","-61.46515668075881","-65.31589156150585","-88.01411595642276","-67.39989086359856","-77.27596827526577","-65.3418730624253","-72.15258457238087","-67.58677424995403","-50.44472693186253","-55.100547387759434"
"PM25","County","NE","Adams County","emissions (pounds)","-0.9591821751628231","-1.2439446035459696","-1.3399131693995514","-1.361857142092049","-1.4513077657284157","-1.2255226137235695","-1.3594216544543087","-1.123696337202091","-1.2985500994645918","-1.6844193942401944","-1.0357212962751419","-1.1190496005656314"
"VOCS","County","NE","Adams County","emissions (pounds)","-1.9876483303542045","-2.441961507815904","-2.332647508640548","-2.4711315643980925","-3.3349879908419098","-2.532767699265605","-2.9015908814844806","-2.453067773362818","-2.7140242259156366","-2.5695082618685774","-1.9294683572479698","-2.0966283987781935"
"NH3","County","NE","Adams County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"SO2","County","NE","Adams County","percent","-0.03928788881221605","-0.05788168626274762","-0.06271450286385685","-0.0794562155362572","-0.07322178425837127","-0.054390011704711236","-0.0509985662850512","-0.04309009885546439","-0.05644970887702603","-0.0934873233235699","-0.056685425341426905","-0.05840867249665944"
"NOX","County","NE","Adams County","percent","-0.040972298934469624","-0.055982499122579285","-0.058822530136595906","-0.07404226323513914","-0.08536485307212016","-0.05319536974141359","-0.04759960744003006","-0.03967266227270692","-0.056401326651892174","-0.0761632925911815","-0.05208179908194556","-0.05448450870728827"
